time,open,high,low,close
2024-02-20T15:00:00Z,52048,52079,51387,51685
2024-02-20T16:00:00Z,51693,51793,51377,51388
2024-02-20T17:00:00Z,51402,51402,50770,51334
2024-02-20T18:00:00Z,51321,51541,51241,51506
2024-02-20T19:00:00Z,51516,52107,51436,52103
2024-02-20T20:00:00Z,52089,52243,51941,52000
2024-02-20T21:00:00Z,51999,52179,51909,52042
2024-02-20T22:00:00Z,52042,52314,52019,52200
2024-02-20T23:00:00Z,52201,52526,52201,52275
2024-02-21T00:00:00Z,52272,52397,52141,52188
2024-02-21T01:00:00Z,52187,52307,52063,52120
2024-02-21T02:00:00Z,52120,52176,52051,52079
2024-02-21T03:00:00Z,52063,52103,52002,52015
2024-02-21T04:00:00Z,52006,52021,51833,51954
2024-02-21T05:00:00Z,51978,52113,51827,51844
2024-02-21T06:00:00Z,51842,51898,51690,51747
2024-02-21T07:00:00Z,51744,51777,51492,51567
2024-02-21T08:00:00Z,51560,51779,51541,51666
2024-02-21T09:00:00Z,51674,51696,51030,51113
2024-02-21T10:00:00Z,51110,51424,50896,51307
2024-02-21T11:00:00Z,51298,51388,50816,50964
2024-02-21T12:00:00Z,50972,51412,50611,51324
2024-02-21T13:00:00Z,51324,51442,50908,51188
2024-02-21T14:00:00Z,51185,51204,50770,50916
2024-02-21T15:00:00Z,50917,51324,50831,51149
2024-02-21T16:00:00Z,51149,51429,51013,51354
2024-02-21T17:00:00Z,51344,51427,50892,50932
2024-02-21T18:00:00Z,50933,51106,50817,50855
2024-02-21T19:00:00Z,50838,51055,50658,51055
2024-02-21T20:00:00Z,51047,51153,50865,50959
2024-02-21T21:00:00Z,50975,51393,50948,51393
2024-02-21T22:00:00Z,51390,51516,51233,51505
2024-02-21T23:00:00Z,51491,51944,51491,51843
2024-02-22T00:00:00Z,51857,51868,51513,51539
2024-02-22T01:00:00Z,51519,51636,51159,51229
2024-02-22T02:00:00Z,51237,51473,51219,51412
2024-02-22T03:00:00Z,51426,51634,51376,51576
2024-02-22T04:00:00Z,51573,51630,51345,51429
2024-02-22T05:00:00Z,51429,51659,51429,51515
2024-02-22T06:00:00Z,51516,51789,51516,51748
2024-02-22T07:00:00Z,51755,51902,51652,51810
2024-02-22T08:00:00Z,51803,51920,51665,51868
2024-02-22T09:00:00Z,51867,52011,51689,51935
2024-02-22T10:00:00Z,51928,51936,51584,51688
2024-02-22T11:00:00Z,51688,51688,51510,51606
2024-02-22T12:00:00Z,51604,51714,51407,51502
2024-02-22T13:00:00Z,51501,51520,50921,51140
2024-02-22T14:00:00Z,51143,51379,51024,51339
2024-02-22T15:00:00Z,51356,51640,51257,51573
2024-02-22T16:00:00Z,51572,51730,51394,51464
2024-02-22T17:00:00Z,51479,51719,51434,51675
2024-02-22T18:00:00Z,51687,51710,51502,51700
2024-02-22T19:00:00Z,51699,51699,51455,51496
2024-02-22T20:00:00Z,51484,52049,51455,52044
2024-02-22T21:00:00Z,51971,51971,51547,51664
2024-02-22T22:00:00Z,51670,51702,51177,51444
2024-02-22T23:00:00Z,51430,51467,51202,51253
2024-02-23T00:00:00Z,51252,51442,51228,51423
2024-02-23T01:00:00Z,51423,51507,51279,51279
2024-02-23T02:00:00Z,51282,51393,51023,51069
2024-02-23T03:00:00Z,51063,51148,50958,51084
2024-02-23T04:00:00Z,51075,51293,50979,51204
2024-02-23T05:00:00Z,51191,51228,51105,51223
2024-02-23T06:00:00Z,51221,51292,51190,51285
2024-02-23T07:00:00Z,51265,51283,50880,50912
2024-02-23T08:00:00Z,50913,51142,50829,50953
2024-02-23T09:00:00Z,50952,51049,50863,51008
2024-02-23T10:00:00Z,51004,51178,50963,51171
2024-02-23T11:00:00Z,51173,51239,51143,51208
2024-02-23T12:00:00Z,51208,51211,50926,50981
2024-02-23T13:00:00Z,50981,51081,50911,51054
2024-02-23T14:00:00Z,51045,51298,50786,51109
2024-02-23T15:00:00Z,51107,51107,50830,50912
2024-02-23T16:00:00Z,50912,51122,50610,51045
2024-02-23T17:00:00Z,51044,51162,50975,51138
2024-02-23T18:00:00Z,51148,51183,50989,51094
2024-02-23T19:00:00Z,51094,51189,51021,51095
2024-02-23T20:00:00Z,51102,51161,50920,51065
2024-02-23T21:00:00Z,51065,51079,50978,50978
2024-02-23T22:00:00Z,50980,51024,50744,50778
2024-02-23T23:00:00Z,50761,50908,50519,50743
2024-02-24T00:00:00Z,50738,50904,50683,50884
2024-02-24T01:00:00Z,50884,50884,50591,50592
2024-02-24T02:00:00Z,50592,50797,50581,50792
2024-02-24T03:00:00Z,50789,50847,50695,50841
2024-02-24T04:00:00Z,50841,50987,50815,50947
2024-02-24T05:00:00Z,50946,51043,50910,51034
2024-02-24T06:00:00Z,51041,51043,50930,50953
2024-02-24T07:00:00Z,50946,51080,50927,51047
2024-02-24T08:00:00Z,51061,51092,50945,50977
2024-02-24T09:00:00Z,50984,51097,50969,51092
2024-02-24T10:00:00Z,51092,51147,51056,51073
2024-02-24T11:00:00Z,51070,51120,51025,51114
2024-02-24T12:00:00Z,51118,51119,51025,51073
2024-02-24T13:00:00Z,51069,51156,51046,51138
2024-02-24T14:00:00Z,51141,51147,51073,51134
2024-02-24T15:00:00Z,51134,51143,51091,51098
2024-02-24T16:00:00Z,51099,51202,51091,51202
2024-02-24T17:00:00Z,51202,51677,51202,51513
2024-02-24T18:00:00Z,51516,51683,51399,51429
2024-02-24T19:00:00Z,51440,51621,51440,51547
2024-02-24T20:00:00Z,51559,51581,51442,51504
2024-02-24T21:00:00Z,51505,51640,51461,51558
2024-02-24T22:00:00Z,51557,51667,51554,51558
2024-02-24T23:00:00Z,51553,51639,51510,51562
2024-02-25T00:00:00Z,51564,51585,51448,51482
2024-02-25T01:00:00Z,51481,51677,51436,51677
2024-02-25T02:00:00Z,51672,51870,51548,51593
2024-02-25T03:00:00Z,51590,51614,51457,51614
2024-02-25T04:00:00Z,51614,51622,51510,51613
2024-02-25T05:00:00Z,51613,51713,51585,51662
2024-02-25T06:00:00Z,51665,51801,51626,51754
2024-02-25T07:00:00Z,51757,51773,51671,51713
2024-02-25T08:00:00Z,51710,51780,51591,51605
2024-02-25T09:00:00Z,51602,51647,51541,51642
2024-02-25T10:00:00Z,51642,51675,51559,51569
2024-02-25T11:00:00Z,51574,51700,51557,51644
2024-02-25T12:00:00Z,51650,51674,51576,51655
2024-02-25T13:00:00Z,51655,51689,51553,51611
2024-02-25T14:00:00Z,51612,51776,51601,51738
2024-02-25T15:00:00Z,51735,51763,51441,51507
2024-02-25T16:00:00Z,51516,51609,51282,51376
2024-02-25T17:00:00Z,51372,51566,51363,51554
2024-02-25T18:00:00Z,51566,51566,51490,51566
2024-02-25T19:00:00Z,51571,51726,51507,51668
2024-02-25T20:00:00Z,51670,51958,51670,51726
2024-02-25T21:00:00Z,51738,51783,51647,51773
2024-02-25T22:00:00Z,51768,51864,51656,51706
2024-02-25T23:00:00Z,51748,51802,51672,51722
